2026-06-30 14:23:21 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:23:22 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:23:22 | INFO  | 共处理 4987 根K线
2026-06-30 14:23:22 | INFO  | 回测完成
2026-06-30 14:23:22 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:23:23 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:29:53 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 01:30:00 ~ 2026-06-30 06:15:00
2026-06-30 14:29:53 | INFO  | 回测时段: 2025-07-31 01:30:00 ~ 2026-06-29 14:45:00
2026-06-30 14:29:53 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:29:53 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:29:57 | INFO  | 共处理 4987 根K线
2026-06-30 14:29:57 | INFO  | 回测完成
2026-06-30 14:29:57 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:29:57 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:32:50 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 01:45:00 ~ 2026-06-30 06:30:00
2026-06-30 14:32:50 | INFO  | 回测时段: 2025-07-31 01:45:00 ~ 2026-06-29 14:45:00
2026-06-30 14:32:50 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:32:51 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:32:54 | INFO  | 共处理 4986 根K线
2026-06-30 14:32:54 | INFO  | 回测完成
2026-06-30 14:32:54 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:32:55 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:35:36 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 01:45:00 ~ 2026-06-30 06:30:00
2026-06-30 14:35:36 | INFO  | 回测时段: 2025-07-31 01:45:00 ~ 2026-06-29 14:45:00
2026-06-30 14:35:36 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:35:37 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:35:41 | INFO  | 共处理 4986 根K线
2026-06-30 14:35:41 | INFO  | 回测完成
2026-06-30 14:35:41 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:35:41 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:39:48 | INFO  | 数据加载完成: 5000 根K线, 2024-01-02 09:00:00 ~ 2024-07-19 15:00:00
2026-06-30 14:40:23 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 01:45:00 ~ 2026-06-30 06:30:00
2026-06-30 14:40:23 | INFO  | 回测时段: 2025-07-31 01:45:00 ~ 2026-06-29 14:45:00
2026-06-30 14:40:23 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:40:23 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:40:28 | INFO  | 共处理 4986 根K线
2026-06-30 14:40:28 | INFO  | 回测完成
2026-06-30 14:40:28 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:40:28 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:45:20 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 14:45:20 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 14:45:20 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:45:20 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:45:25 | INFO  | 共处理 4985 根K线
2026-06-30 14:45:25 | INFO  | 回测完成
2026-06-30 14:45:25 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:45:25 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:51:39 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 14:51:39 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 14:51:39 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:51:40 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:51:45 | INFO  | 共处理 4985 根K线
2026-06-30 14:51:45 | INFO  | 回测完成
2026-06-30 14:51:45 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:51:45 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:53:16 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 14:53:16 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 14:53:16 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:53:17 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:53:22 | INFO  | 共处理 4985 根K线
2026-06-30 14:53:22 | INFO  | 回测完成
2026-06-30 14:53:22 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:53:22 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 14:56:51 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 14:56:51 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 14:56:51 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 14:56:51 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 14:56:56 | INFO  | 共处理 4985 根K线
2026-06-30 14:56:56 | INFO  | 回测完成
2026-06-30 14:56:56 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 14:56:57 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 15:01:34 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 15:01:34 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 15:01:34 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 15:01:35 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 15:01:40 | INFO  | 共处理 4985 根K线
2026-06-30 15:01:40 | INFO  | 回测完成
2026-06-30 15:01:40 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 15:01:40 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 15:20:33 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 15:20:33 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 15:20:33 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 15:20:34 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 15:20:38 | INFO  | 共处理 4985 根K线
2026-06-30 15:20:38 | INFO  | 回测完成
2026-06-30 15:20:38 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 15:20:39 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 15:25:18 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 15:25:18 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 15:25:18 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 15:25:19 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 15:25:24 | INFO  | 共处理 4985 根K线
2026-06-30 15:25:24 | INFO  | 回测完成
2026-06-30 15:25:24 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 15:25:24 | INFO  | 权益曲线已保存: results\equity_curve.png
2026-06-30 15:34:13 | INFO  | 数据加载完成: 5000 根K线, 2025-07-31 02:00:00 ~ 2026-06-30 06:45:00
2026-06-30 15:34:13 | INFO  | 回测时段: 2025-07-31 02:00:00 ~ 2026-06-29 14:45:00
2026-06-30 15:34:13 | INFO  | 策略参数: {'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'use_trailing_stop': False, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2}
2026-06-30 15:34:14 | INFO  | 策略初始化: PbxUShapeStrategy(params={'pbx_periods': [4, 6, 9, 13, 18, 24], 'pbx_trend_bars': 100, 'lookback': 8, 'recovery_ratio': 0.3, 'min_drop_pct': 0.002, 'u_shape_smooth': 3, 'use_hour_filter': True, 'hour_trend_bars': 100, 'sweet_zone_tolerance': 0.02, 'break_confirm_bars': 1, 'volume_confirm': False, 'volume_factor': 1.2, 'use_rsi_filter': False, 'rsi_oversold': 30, 'rsi_overbought': 70, 'pbx_deviation_max': 0.03, 'use_atr_stop': True, 'atr_period': 14, 'stop_loss_atr': 1.5, 'take_profit_atr': 3.0, 'fixed_contracts': 1, 'use_dynamic_sizing': False, 'risk_per_trade': 0.005, 'max_positions_per_day': 3, 'min_holding_bars': 2, 'use_trailing_stop': False})
2026-06-30 15:34:19 | INFO  | 共处理 4985 根K线
2026-06-30 15:34:19 | INFO  | 回测完成
2026-06-30 15:34:19 | INFO  | 日线方向记录已保存: results\daily_direction.csv
2026-06-30 15:34:20 | INFO  | 权益曲线已保存: results\equity_curve.png
